,Observation ID,Camera,Exposure Identifier,Exposure Time,l,b,Target,Target Type
11382,0402380101,MOS1,S001,23.0974404912088,331.31012168532664,-12.164330813000095,Hen 3-1357,PLANETARY NEBULA
11383,0402380101,MOS2,S002,24.062250297931,331.31012168532664,-12.164330813000095,Hen 3-1357,PLANETARY NEBULA
11384,0402380101,PN,S003,7.67320183125731,331.31012168532664,-12.164330813000095,Hen 3-1357,PLANETARY NEBULA
11385,0405550401,MOS1,S001,24.7074221751128,332.2475517923318,-23.59966924128475,RXCJ1847.3-6320,CLUSTER OF GALAXIES ABELL CLASS 0 WITH COOLING FLOW
11386,0405550401,MOS2,S002,25.0257353046364,332.2475517923318,-23.59966924128475,RXCJ1847.3-6320,CLUSTER OF GALAXIES ABELL CLASS 0 WITH COOLING FLOW
11387,0405550401,PN,S003,15.9892525308368,332.2475517923318,-23.59966924128475,RXCJ1847.3-6320,CLUSTER OF GALAXIES ABELL CLASS 0 WITH COOLING FLOW
11388,0402470101,MOS1,S001,12.6246808371959,14.075435405197366,-0.7080848839286678,SAX J1818.6-1703,HMXRB SUPERGIANT X-RAY PULSAR FLARES
11389,0402470101,MOS2,S002,13.0643691332059,14.075435405197366,-0.7080848839286678,SAX J1818.6-1703,HMXRB SUPERGIANT X-RAY PULSAR FLARES
11390,0402470101,PN,S003,10.403717763054098,14.075435405197366,-0.7080848839286678,SAX J1818.6-1703,HMXRB SUPERGIANT X-RAY PULSAR FLARES
11391,0404750101,MOS1,S001,34.8334013722125,209.6939265533482,-50.52341167581179,NGC 1407 Group,DIFFUSE X-RAY EMISSION
11392,0404750101,MOS2,S003,35.2901133698834,209.6939265533482,-50.52341167581179,NGC 1407 Group,DIFFUSE X-RAY EMISSION
11393,0404750101,PN,S002,24.3787484594169,209.6939265533482,-50.52341167581179,NGC 1407 Group,DIFFUSE X-RAY EMISSION
11394,0404430501,MOS1,S001,1.1726599219351101,279.1039883214399,-30.07678919606189,YY Dor,CV RECURRENT NOVA FAST
11395,0404430501,MOS2,S002,1.72517140829144,279.1039883214399,-30.07678919606189,YY Dor,CV RECURRENT NOVA FAST
11396,0404430501,PN,S003,0.470204666323281,279.1039883214399,-30.07678919606189,YY Dor,CV RECURRENT NOVA FAST
11397,0402840101,MOS1,S001,31.899790833575103,79.91946920687339,2.7393737878392206,V1515 Cyg,T TAURI STAR
11398,0402840101,MOS2,S002,32.3537205489679,79.91946920687339,2.7393737878392206,V1515 Cyg,T TAURI STAR
11399,0402840101,PN,S003,23.367140255216,79.91946920687339,2.7393737878392206,V1515 Cyg,T TAURI STAR
11400,0404968201,MOS1,U002,1.60875293006457,168.3764337027659,-58.38956886790912,XMM-LSS_68,UNDEFINED
11401,0404968201,MOS2,U002,1.55072479859883,168.3764337027659,-58.38956886790912,XMM-LSS_68,UNDEFINED
11402,0404968201,PN,U002,0.47071664510975897,168.3764337027659,-58.38956886790912,XMM-LSS_68,UNDEFINED
11403,0404790101,MOS1,U002,26.893463075900502,352.63577431970145,20.192057611042888,PSR J1614-2230,RADIO PULSAR
11404,0404790101,MOS2,U002,29.8709603210826,352.63577431970145,20.192057611042888,PSR J1614-2230,RADIO PULSAR
11405,0404790101,PN,U002,10.3725446763639,352.63577431970145,20.192057611042888,PSR J1614-2230,RADIO PULSAR
11406,0404680101,MOS1,S001,8.48646616667444,303.3186076032098,-43.98537094052,,HMXRB BE STAR X-RAY PULSAR HARD TRANSIENT
11407,0404680101,MOS2,S002,11.996586230609001,303.3186076032098,-43.98537094052,,HMXRB BE STAR X-RAY PULSAR HARD TRANSIENT
11408,0404680101,PN,S003,3.88257276268973,303.3186076032098,-43.98537094052,,HMXRB BE STAR X-RAY PULSAR HARD TRANSIENT
11409,0405390201,MOS1,S001,7.15969011518596,8.144380615388467,3.4084255957936542,IGRJ17513-2011,UNIDENTIFIED
11410,0405390201,MOS2,S002,7.51050364495755,8.144380615388467,3.4084255957936542,IGRJ17513-2011,UNIDENTIFIED
11411,0404967101,MOS1,S003,10.671016341865299,168.36468365519525,-59.689952310327655,XMM-LSS_57,CLUSTER OF GALAXIES (NON-ABELL)
11412,0404967101,MOS2,S004,11.2274714291906,168.36468365519525,-59.689952310327655,XMM-LSS_57,CLUSTER OF GALAXIES (NON-ABELL)
11413,0404967101,PN,S005,8.35121477320829,168.36468365519525,-59.689952310327655,XMM-LSS_57,CLUSTER OF GALAXIES (NON-ABELL)
11414,0405390301,MOS1,S001,11.2221605989007,14.31086686250955,3.243609958597549,IGRJ18048-1544,UNIDENTIFIED
11415,0405390301,MOS2,S002,11.8788415103596,14.31086686250955,3.243609958597549,IGRJ18048-1544,UNIDENTIFIED
11416,0403000101,MOS1,U002,0.523380716669477,116.64308177445012,21.425128940624333,NVSS 2146+82,CLUSTER OF GALAXIES (NON-ABELL)
11417,0403000101,MOS1,S001,8.729798460107109,116.64308177445012,21.425128940624333,NVSS 2146+82,CLUSTER OF GALAXIES (NON-ABELL)
11418,0403000101,MOS2,U002,1.0529373093525,116.64308177445012,21.425128940624333,NVSS 2146+82,CLUSTER OF GALAXIES (NON-ABELL)
11419,0403000101,MOS2,S002,8.903585721074949,116.64308177445012,21.425128940624333,NVSS 2146+82,CLUSTER OF GALAXIES (NON-ABELL)
11420,0403000101,PN,S003,4.79135935583562,116.64308177445012,21.425128940624333,NVSS 2146+82,CLUSTER OF GALAXIES (NON-ABELL)
11421,0404430401,MOS1,S001,0.466831508223446,3.94297673396882,-6.312286282948038,V5114 Sgr,CV CLASSICAL NOVA SLOW
11422,0404430401,MOS2,S002,0.9933366350933199,3.94297673396882,-6.312286282948038,V5114 Sgr,CV CLASSICAL NOVA SLOW
11423,0404430401,PN,S003,0.159737008122358,3.94297673396882,-6.312286282948038,V5114 Sgr,CV CLASSICAL NOVA SLOW
11424,0406540301,MOS1,S007,10.2822414263898,29.642006380410557,55.41577972583133,3C 318,SEYFERT RADIO LOUD TYPE 1
11425,0406540301,MOS2,S008,10.3500026390066,29.642006380410557,55.41577972583133,3C 318,SEYFERT RADIO LOUD TYPE 1
11426,0406540301,PN,S009,5.40837310927081,29.642006380410557,55.41577972583133,3C 318,SEYFERT RADIO LOUD TYPE 1
11427,0403100101,MOS1,S001,61.901887821715796,221.8114560889074,86.43455215510816,NGC 4555,ELLIPTICAL GALAXY
11428,0403100101,MOS2,S002,61.106081914526705,221.8114560889074,86.43455215510816,NGC 4555,ELLIPTICAL GALAXY
11429,0403100101,PN,S003,45.0951012469355,221.8114560889074,86.43455215510816,NGC 4555,ELLIPTICAL GALAXY
11430,0406541001,MOS1,U002,1.69303701006367,159.26014640526662,36.8961923357947,3C 205,SEYFERT RADIO LOUD TYPE 1
11431,0406541001,MOS2,U002,1.68862219056502,159.26014640526662,36.8961923357947,3C 205,SEYFERT RADIO LOUD TYPE 1
11432,0406541001,PN,S008,7.41651493189454,159.26014640526662,36.8961923357947,3C 205,SEYFERT RADIO LOUD TYPE 1
11433,0406950232,MOS1,S001,3.8892019078960303,73.03648445275613,-19.77215549255393,Comet73p/SW3-c,COMET
11434,0406950232,MOS2,S002,4.23852998623515,73.03648445275613,-19.77215549255393,Comet73p/SW3-c,COMET
11435,0406950232,PN,S003,2.68020262695105,73.03648445275613,-19.77215549255393,Comet73p/SW3-c,COMET
11436,0402850301,MOS1,S001,4.28602268372043,338.73439648259574,83.08181046055881,RX J1308.6+2127,ISOLATED NEUTRON STAR
11437,0402850301,MOS2,S002,4.49960356783658,338.73439648259574,83.08181046055881,RX J1308.6+2127,ISOLATED NEUTRON STAR
11438,0404967201,MOS1,S003,3.05588438081372,167.8534305408792,-59.90038061576292,XMM-LSS_58,CLUSTER OF GALAXIES (NON-ABELL)
11439,0404967201,MOS2,S004,3.70986987780085,167.8534305408792,-59.90038061576292,XMM-LSS_58,CLUSTER OF GALAXIES (NON-ABELL)
11440,0404967201,PN,S005,2.2503530065159496,167.8534305408792,-59.90038061576292,XMM-LSS_58,CLUSTER OF GALAXIES (NON-ABELL)
11441,0402850401,MOS1,S001,6.65588235583709,338.73439648259574,83.08181046055881,RX J1308.6+2127,ISOLATED NEUTRON STAR
11442,0402850401,MOS2,S002,6.48187206071314,338.73439648259574,83.08181046055881,RX J1308.6+2127,ISOLATED NEUTRON STAR
11443,0405640801,MOS1,S001,10.015666368951601,351.4970620308355,-0.35418413332893994,IGR J17252-3616,HMXRB SUPERGIANT X-RAY PULSAR ECLIPSING
11444,0405640801,MOS2,S002,10.2366168585816,351.4970620308355,-0.35418413332893994,IGR J17252-3616,HMXRB SUPERGIANT X-RAY PULSAR ECLIPSING
11445,0404680301,MOS1,S001,16.0767390888098,302.97397637742665,-43.723497419481966,SMC Pointing 5_3,HMXRB BE STAR X-RAY PULSAR HARD TRANSIENT
11446,0404680301,MOS2,S002,17.1343961080153,302.97397637742665,-43.723497419481966,SMC Pointing 5_3,HMXRB BE STAR X-RAY PULSAR HARD TRANSIENT
11447,0404680301,PN,S003,11.544449857818,302.97397637742665,-43.723497419481966,SMC Pointing 5_3,HMXRB BE STAR X-RAY PULSAR HARD TRANSIENT
11448,0405390401,MOS1,S002,12.881256772664099,323.42239624715626,-1.674184337217305,IGRJ15359-5750,UNIDENTIFIED
11449,0405390401,MOS2,S003,13.049163277764,323.42239624715626,-1.674184337217305,IGRJ15359-5750,UNIDENTIFIED
11450,0403750701,MOS1,S001,9.1709017904359,188.94614947289799,22.590593118278715,FIRST J073712.5+3036,QSO RADIO LOUD/FLAT SPECT FLAT RADIO SP
11451,0403750701,MOS2,S002,9.18456910092809,188.94614947289799,22.590593118278715,FIRST J073712.5+3036,QSO RADIO LOUD/FLAT SPECT FLAT RADIO SP
11452,0403750701,PN,S003,6.83739292639051,188.94614947289799,22.590593118278715,FIRST J073712.5+3036,QSO RADIO LOUD/FLAT SPECT FLAT RADIO SP
11453,0405211001,MOS1,S001,7.5438008368117595,194.91388348211083,-15.523974432402847,LDN1588,STAR FORMING REGION
11454,0405211001,MOS2,S002,7.72207052194663,194.91388348211083,-15.523974432402847,LDN1588,STAR FORMING REGION
11455,0405211001,PN,S003,4.16867807730587,194.91388348211083,-15.523974432402847,LDN1588,STAR FORMING REGION
11456,0404967501,MOS1,S003,2.94420097720458,168.20057325635338,-59.32691576788335,XMM-LSS_61,CLUSTER OF GALAXIES (NON-ABELL)
11457,0404967501,MOS2,S004,2.79463808223994,168.20057325635338,-59.32691576788335,XMM-LSS_61,CLUSTER OF GALAXIES (NON-ABELL)
11458,0404967501,PN,S005,1.04854206342263,168.20057325635338,-59.32691576788335,XMM-LSS_61,CLUSTER OF GALAXIES (NON-ABELL)
11459,0403460201,MOS1,S001,15.2313207047529,359.87396907950784,-17.71303606387193,S CrA,T TAURI STAR
11460,0403460201,MOS2,S002,15.6545171372816,359.87396907950784,-17.71303606387193,S CrA,T TAURI STAR
11461,0403460201,PN,S003,8.60886597443722,359.87396907950784,-17.71303606387193,S CrA,T TAURI STAR
11462,0406610301,MOS1,S001,10.2076996906908,342.7468643128257,88.9697301031501,HS 1251+2636,SEYFERT RADIO QUIET TYPE 2
11463,0406610301,MOS2,S002,10.3102927107364,342.7468643128257,88.9697301031501,HS 1251+2636,SEYFERT RADIO QUIET TYPE 2
11464,0406610301,PN,S003,6.197701893059669,342.7468643128257,88.9697301031501,HS 1251+2636,SEYFERT RADIO QUIET TYPE 2
11465,0406423801,MOS1,S001,1.1104292666635198,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11466,0406423801,PN,S003,0.10753861226279901,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11467,0406421201,MOS1,S001,2.5255491541808,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11468,0406421201,MOS2,S002,2.58925813153918,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11469,0406421201,PN,S003,1.5408824676261,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11470,0404220101,MOS1,S001,16.4170228003792,135.99562808267677,55.966405452283276,PN G135.9+55.9,X-RAY PULSATOR
11471,0404220101,MOS2,S002,17.1847933718366,135.99562808267677,55.966405452283276,PN G135.9+55.9,X-RAY PULSATOR
11472,0402360101,MOS1,S001,17.6610488862022,130.46928157310748,-28.91596638040071,,CLUSTER OF GALAXIES (NON-ABELL)
11473,0402360101,MOS2,S002,20.354984120010197,130.46928157310748,-28.91596638040071,,CLUSTER OF GALAXIES (NON-ABELL)
11474,0402360101,PN,S003,7.710859165523599,130.46928157310748,-28.91596638040071,,CLUSTER OF GALAXIES (NON-ABELL)
11475,0402561401,MOS1,S001,44.474440514963,121.9759966381358,-20.962843463280468,M 31 NS3,SPIRAL GALAXY UNBARRED FLAT RADIO SP
11476,0402561401,MOS2,S002,43.7040563729855,121.9759966381358,-20.962843463280468,M 31 NS3,SPIRAL GALAXY UNBARRED FLAT RADIO SP
11477,0402561401,PN,S003,37.054722062522295,121.9759966381358,-20.962843463280468,M 31 NS3,SPIRAL GALAXY UNBARRED FLAT RADIO SP
11478,0404800301,MOS1,S001,17.9424723573159,336.0383437626392,-60.7437835532831,GRB 790406,GAMMA RAY BURSTS
11479,0404800301,MOS2,S002,11.4884018867713,336.0383437626392,-60.7437835532831,GRB 790406,GAMMA RAY BURSTS
11480,0404800301,PN,S003,4.59493192043079,336.0383437626392,-60.7437835532831,GRB 790406,GAMMA RAY BURSTS
11481,0402250101,MOS1,S001,7.91297385908344,125.70176008626561,53.8622592327369,A1576,CLUSTER OF GALAXIES
11482,0402250101,MOS2,S002,8.1526762233339,125.70176008626561,53.8622592327369,A1576,CLUSTER OF GALAXIES
11483,0402250101,PN,S003,2.58965910278825,125.70176008626561,53.8622592327369,A1576,CLUSTER OF GALAXIES
11484,0404190101,MOS1,S001,26.7448690069647,51.0078845890365,-42.031721637480615,CNOC2 Field 1,CLUSTER OF GALAXIES (NON-ABELL)
11485,0404190101,MOS2,S002,26.993748409595902,51.0078845890365,-42.031721637480615,CNOC2 Field 1,CLUSTER OF GALAXIES (NON-ABELL)
11486,0404190101,PN,S003,14.5201737817068,51.0078845890365,-42.031721637480615,CNOC2 Field 1,CLUSTER OF GALAXIES (NON-ABELL)
11487,0404240401,MOS1,U002,0.41341096932409,91.73349393461784,-54.55101177175384,ugc12734,SPIRAL GALAXY HII REGION FLAT RADIO SP
11488,0404240401,MOS1,S001,2.5923219561496698,91.73349393461784,-54.55101177175384,ugc12734,SPIRAL GALAXY HII REGION FLAT RADIO SP
11489,0404240401,MOS2,U002,0.945133456319742,91.73349393461784,-54.55101177175384,ugc12734,SPIRAL GALAXY HII REGION FLAT RADIO SP
11490,0404240401,MOS2,S002,2.35752215276375,91.73349393461784,-54.55101177175384,ugc12734,SPIRAL GALAXY HII REGION FLAT RADIO SP
11491,0404240401,PN,S003,0.41946700950646404,91.73349393461784,-54.55101177175384,ugc12734,SPIRAL GALAXY HII REGION FLAT RADIO SP
11492,0406950235,MOS1,S001,3.38970315903145,73.28835173951248,-20.750963783433896,Comet73p/SW3-c,COMET
11493,0406950235,MOS2,S002,3.4576779358678,73.28835173951248,-20.750963783433896,Comet73p/SW3-c,COMET
11494,0406950235,PN,S003,3.02290978506353,73.28835173951248,-20.750963783433896,Comet73p/SW3-c,COMET
11495,0405860101,MOS1,S001,3.40909954359309,80.60759321775014,-57.87922274308375,RCS 2327-0204,CLUSTER OF GALAXIES (NON-ABELL)
11496,0405860101,MOS2,S002,3.46469246548118,80.60759321775014,-57.87922274308375,RCS 2327-0204,CLUSTER OF GALAXIES (NON-ABELL)
11497,0405860101,PN,S003,0.500001952605431,80.60759321775014,-57.87922274308375,RCS 2327-0204,CLUSTER OF GALAXIES (NON-ABELL)
11498,0402560601,MOS1,S001,29.365582486604797,120.73063581171414,-22.47610698920779,M 31 SS3,SPIRAL GALAXY UNBARRED FLAT RADIO SP
11499,0402560601,MOS2,S002,30.2118299901565,120.73063581171414,-22.47610698920779,M 31 SS3,SPIRAL GALAXY UNBARRED FLAT RADIO SP
11500,0402560601,PN,S003,22.123653773783097,120.73063581171414,-22.47610698920779,M 31 SS3,SPIRAL GALAXY UNBARRED FLAT RADIO SP
11501,0402330401,MOS1,U002,17.2399278251825,334.9150702801655,-0.263189417219778,X 1624-490,LMXRB QPO DIPPER
11502,0402850901,MOS1,S001,4.812177576214149,338.73439648259574,83.08181046055881,RX J1308.6+2127,ISOLATED NEUTRON STAR
11503,0402850901,MOS2,S002,5.0492942401339596,338.73439648259574,83.08181046055881,RX J1308.6+2127,ISOLATED NEUTRON STAR
11504,0403750201,MOS1,U002,3.6609510445229096,188.94614947289799,22.590593118278715,FIRST J073712.5+3036,QSO RADIO LOUD/FLAT SPECT FLAT RADIO SP
11505,0403750201,MOS2,U002,3.6621610955627397,188.94614947289799,22.590593118278715,FIRST J073712.5+3036,QSO RADIO LOUD/FLAT SPECT FLAT RADIO SP
11506,0403750201,PN,U002,0.735089808730165,188.94614947289799,22.590593118278715,FIRST J073712.5+3036,QSO RADIO LOUD/FLAT SPECT FLAT RADIO SP
11507,0402250201,MOS1,S001,25.345659241716103,71.38645490537648,59.55124749917117,Z7215,CLUSTER OF GALAXIES
11508,0402250201,MOS2,S002,24.9857075476202,71.38645490537648,59.55124749917117,Z7215,CLUSTER OF GALAXIES
11509,0402250201,PN,S003,17.906707725413597,71.38645490537648,59.55124749917117,Z7215,CLUSTER OF GALAXIES
11510,0405210301,MOS1,S001,10.0885007491005,196.73095418411404,-10.41837520667506,Barnard35,STAR FORMING REGION
11511,0405210301,MOS2,S002,10.6893828374643,196.73095418411404,-10.41837520667506,Barnard35,STAR FORMING REGION
11512,0405210301,PN,S003,7.67533248931224,196.73095418411404,-10.41837520667506,Barnard35,STAR FORMING REGION
11513,0406610101,MOS1,S001,9.97817117774488,179.36198478877537,59.92373386937499,HS 1036+4008,SEYFERT RADIO QUIET TYPE 2
11514,0406610101,MOS2,S002,10.370117591939799,179.36198478877537,59.92373386937499,HS 1036+4008,SEYFERT RADIO QUIET TYPE 2
11515,0406610101,PN,S008,6.44613321491322,179.36198478877537,59.92373386937499,HS 1036+4008,SEYFERT RADIO QUIET TYPE 2
11516,0404240301,MOS1,S001,17.0987553598369,202.3940728098026,51.26493187428568,ugc5335,IRREGULAR GALAXY HII REGION FLAT RADIO SP
11517,0404240301,MOS2,S002,17.1984249383814,202.3940728098026,51.26493187428568,ugc5335,IRREGULAR GALAXY HII REGION FLAT RADIO SP
11518,0404240301,PN,S003,12.9199074513835,202.3940728098026,51.26493187428568,ugc5335,IRREGULAR GALAXY HII REGION FLAT RADIO SP
11519,0406650101,MOS1,S002,21.3928954828922,331.6785475378339,-0.5670872146775804,HESS J1614-518 North,GAMMA RAY SOURCE
11520,0406650101,MOS2,S003,20.0566590322384,331.6785475378339,-0.5670872146775804,HESS J1614-518 North,GAMMA RAY SOURCE
11521,0406650101,PN,S001,13.6465575611772,331.6785475378339,-0.5670872146775804,HESS J1614-518 North,GAMMA RAY SOURCE
11522,0403570201,MOS1,S001,24.1791529855274,34.01077182249896,20.268079696387762,PSR J1740+1000,RADIO PULSAR
11523,0403570201,MOS2,S002,24.4358846961968,34.01077182249896,20.268079696387762,PSR J1740+1000,RADIO PULSAR
11524,0404966101,MOS1,S003,2.1064794155458597,171.30917581726638,-60.62788646516781,XMM-LSS_47,CLUSTER OF GALAXIES (NON-ABELL)
11525,0404966101,MOS2,S004,3.10728573190627,171.30917581726638,-60.62788646516781,XMM-LSS_47,CLUSTER OF GALAXIES (NON-ABELL)
11526,0404966101,PN,S005,6.35708402398829,171.30917581726638,-60.62788646516781,XMM-LSS_47,CLUSTER OF GALAXIES (NON-ABELL)
11527,0404964701,MOS1,S003,9.69948319930917,174.22460099274127,-58.32727382574944,XMM-LSS_33,CLUSTER OF GALAXIES (NON-ABELL)
11528,0404964701,MOS2,S004,9.49535104261099,174.22460099274127,-58.32727382574944,XMM-LSS_33,CLUSTER OF GALAXIES (NON-ABELL)
11529,0404964701,PN,S005,6.55501526318986,174.22460099274127,-58.32727382574944,XMM-LSS_33,CLUSTER OF GALAXIES (NON-ABELL)
11530,0402970201,MOS1,S001,16.9743971420906,282.51564465671396,-33.857061937593215,SNRC J0507-7112,SNR
11531,0402970201,MOS2,S002,17.8764395866191,282.51564465671396,-33.857061937593215,SNRC J0507-7112,SNR
11532,0402970201,PN,S003,12.908908649568101,282.51564465671396,-33.857061937593215,SNRC J0507-7112,SNR
11533,0404120301,MOS1,U002,7.554950996841639,86.46294811709959,15.295872735251416,CIZA 1938.3+5409,CLUSTER OF GALAXIES ABELL CLASS 1
11534,0404120301,MOS2,U002,2.93879582646715,86.46294811709959,15.295872735251416,CIZA 1938.3+5409,CLUSTER OF GALAXIES ABELL CLASS 1
11535,0404120301,PN,U002,3.43357416400685,86.46294811709959,15.295872735251416,CIZA 1938.3+5409,CLUSTER OF GALAXIES ABELL CLASS 1
11536,0403110701,MOS1,S001,8.81093444108553,355.8252037990638,5.375778371923218,NGC 6304,LMXRB GLOBULAR CLUSTER BURSTER SOFT TRANSIENT
11537,0403110701,MOS2,S002,7.61817559873656,355.8252037990638,5.375778371923218,NGC 6304,LMXRB GLOBULAR CLUSTER BURSTER SOFT TRANSIENT
11538,0403110701,PN,S003,1.20794469754559,355.8252037990638,5.375778371923218,NGC 6304,LMXRB GLOBULAR CLUSTER BURSTER SOFT TRANSIENT
11539,0404965001,MOS1,S003,7.19613490249902,172.84053890902214,-59.01503364903592,XMM-LSS_36,CLUSTER OF GALAXIES (NON-ABELL)
11540,0404965001,MOS2,S004,7.90013525435504,172.84053890902214,-59.01503364903592,XMM-LSS_36,CLUSTER OF GALAXIES (NON-ABELL)
11541,0404965001,PN,S005,4.23880602848881,172.84053890902214,-59.01503364903592,XMM-LSS_36,CLUSTER OF GALAXIES (NON-ABELL)
11542,0403760401,MOS1,S021,1.63848694034558,145.18329020064562,47.53583956987254,UVLG04,STARBURST GALAXY
11543,0403760401,MOS2,S022,1.93360339410603,145.18329020064562,47.53583956987254,UVLG04,STARBURST GALAXY
11544,0403760401,PN,S023,0.517836317646283,145.18329020064562,47.53583956987254,UVLG04,STARBURST GALAXY
11545,0406422201,MOS1,U002,0.6955555008446059,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11546,0406422201,MOS2,U002,1.91715476589317,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11547,0406422201,PN,S003,0.161890074666338,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11548,0404964901,MOS1,S003,1.05740502172917,173.30772096169292,-58.78730551547963,XMM-LSS_35,CLUSTER OF GALAXIES (NON-ABELL)
11549,0404964901,MOS2,S004,0.821877120547603,173.30772096169292,-58.78730551547963,XMM-LSS_35,CLUSTER OF GALAXIES (NON-ABELL)
11550,0404964901,PN,S005,0.105218263854111,173.30772096169292,-58.78730551547963,XMM-LSS_35,CLUSTER OF GALAXIES (NON-ABELL)
11551,0404910601,MOS1,S001,8.73796411338356,249.36809690937937,33.26757531388648,RXCJ0958-1103,CLUSTER OF GALAXIES ABELL CLASS 1 WITH COOLING FLOW
11552,0404910601,MOS2,S002,7.61382837498977,249.36809690937937,33.26757531388648,RXCJ0958-1103,CLUSTER OF GALAXIES ABELL CLASS 1 WITH COOLING FLOW
11553,0404910601,PN,S003,1.8925257420374502,249.36809690937937,33.26757531388648,RXCJ0958-1103,CLUSTER OF GALAXIES ABELL CLASS 1 WITH COOLING FLOW
11554,0404968601,MOS1,S003,12.636439435898598,166.36912023706248,-59.22050350434283,XMM-LSS_72,UNDEFINED
11555,0404968601,MOS2,S004,12.2901250774614,166.36912023706248,-59.22050350434283,XMM-LSS_72,UNDEFINED
11556,0404968601,PN,S005,7.62201277548335,166.36912023706248,-59.22050350434283,XMM-LSS_72,UNDEFINED
11557,0404720301,MOS1,S001,1.40287982241829,112.81892343957671,0.4344783860255768,NGC 7654,OPEN STAR CLUSTER
11558,0404720301,MOS1,U002,13.8980820646699,112.81892343957671,0.4344783860255768,NGC 7654,OPEN STAR CLUSTER
11559,0404720301,MOS2,U002,13.617327656635,112.81892343957671,0.4344783860255768,NGC 7654,OPEN STAR CLUSTER
11560,0404720301,MOS2,S002,1.25296440011823,112.81892343957671,0.4344783860255768,NGC 7654,OPEN STAR CLUSTER
11561,0404720301,PN,S003,8.53406232003637,112.81892343957671,0.4344783860255768,NGC 7654,OPEN STAR CLUSTER
11562,0404260101,MOS1,S001,24.713887890829998,244.5264925294324,-26.36128013766221,H 0557-385,SEYFERT RADIO QUIET TYPE 1
11563,0404260101,MOS1,U002,7.844202215350401,244.5264925294324,-26.36128013766221,H 0557-385,SEYFERT RADIO QUIET TYPE 1
11564,0404260101,MOS2,U002,9.55407455022055,244.5264925294324,-26.36128013766221,H 0557-385,SEYFERT RADIO QUIET TYPE 1
11565,0404260101,MOS2,S002,24.212458487417198,244.5264925294324,-26.36128013766221,H 0557-385,SEYFERT RADIO QUIET TYPE 1
11566,0402780801,MOS1,S001,6.4318026689455,228.92218329466056,30.13083695815844,J090624.6+005756,RADIO GALAXY RADIO LOUD TYPE 1
11567,0402780801,MOS2,S002,7.74265779139404,228.92218329466056,30.13083695815844,J090624.6+005756,RADIO GALAXY RADIO LOUD TYPE 1
11568,0402780801,PN,S003,2.86971600025648,228.92218329466056,30.13083695815844,J090624.6+005756,RADIO GALAXY RADIO LOUD TYPE 1
11569,0406422901,MOS1,S001,6.91123106708124,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11570,0406422901,MOS2,S002,7.15242789561941,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11571,0406422901,PN,S003,3.92556801802789,87.48087873970395,34.68750353931641,AMS14_16_17,QSO RADIO QUIET TYPE 2
11572,0406570201,MOS1,S001,1.42053358584076,176.32804146366715,-15.700390375651374,VY Tau,T TAURI STAR
11573,0406570201,MOS1,U002,3.81558169073841,176.32804146366715,-15.700390375651374,VY Tau,T TAURI STAR
11574,0406570201,MOS2,U002,2.59811837547102,176.32804146366715,-15.700390375651374,VY Tau,T TAURI STAR
11575,0406570201,PN,S003,9.351215029244981,176.32804146366715,-15.700390375651374,VY Tau,T TAURI STAR
11576,0402750601,MOS1,S001,26.9579362492158,117.12275487092396,-36.333545794758884,RXJ0030.5+2618,CLUSTER OF GALAXIES (NON-ABELL)
11577,0402750601,MOS2,S002,27.9860110569578,117.12275487092396,-36.333545794758884,RXJ0030.5+2618,CLUSTER OF GALAXIES (NON-ABELL)
11578,0402750601,PN,S003,18.556145916796197,117.12275487092396,-36.333545794758884,RXJ0030.5+2618,CLUSTER OF GALAXIES (NON-ABELL)
11579,0405950501,MOS1,S001,39.6612797502949,339.6531660753356,66.62414186248154,IRAS F13443+0802,IR GALAXY
11580,0405950501,MOS2,S004,40.3051345230179,339.6531660753356,66.62414186248154,IRAS F13443+0802,IR GALAXY
11581,0405950501,PN,S002,34.0509295801391,339.6531660753356,66.62414186248154,IRAS F13443+0802,IR GALAXY
11582,0406570601,MOS1,S001,0.467129780609345,102.96970525748668,15.231569523182015,PV Cep,T TAURI STAR
11583,0406570601,MOS2,S002,1.17383697705131,102.96970525748668,15.231569523182015,PV Cep,T TAURI STAR
11584,0406570601,PN,S003,0.818987563437021,102.96970525748668,15.231569523182015,PV Cep,T TAURI STAR
11585,0403040501,MOS1,S001,8.0488703068072,355.15034620368965,83.95939266821962,FBQS J131213.5+23195,QSO RADIO LOUD/POLARISED
11586,0403040501,MOS2,S019,7.20251990456614,355.15034620368965,83.95939266821962,FBQS J131213.5+23195,QSO RADIO LOUD/POLARISED
